# Rime user dictionary
#@/db_name	luna_pinyin.userdb
#@/db_type	userdb
#@/rime_version	1.5.3
#@/tick	3945
#@/user_id	ac57c271-be81-4f5d-ad4b-2447d3186ee2
a 	啊	c=8 d=0.181512 t=3945
jiang lin 	降臨	c=1 d=0.0217096 t=3945
jiang luo san 	降落傘	c=1 d=6.16012e-07 t=3945
jiang pu tong hua 	將普通話	c=1 d=1.13666e-07 t=3945
jiang rou 	醬肉	c=0 d=1.06513e-08 t=3945
jiang rou si 	醬肉絲	c=2 d=2.15169e-07 t=3945
jiao 	交	c=3 d=0.00316694 t=3945
jiao 	叫	c=8 d=0.0114585 t=3945
jiao 	教	c=1 d=0.154124 t=3945
jiao bu 	腳步	c=1 d=4.12925e-07 t=3945
jiao cai 	教材	c=0 d=0.000169512 t=3945
jiao cheng 	教程	c=1 d=0.000572785 t=3945
jiao de 	教的	c=0 d=0.000182715 t=3945
jiao de xie fa 	教的寫法	c=1 d=0.0018363 t=3945
jiao dian 	焦點	c=1 d=1.26229e-05 t=3945
jiao hui 	教會	c=1 d=0.0193512 t=3945
jiao mai sheng 	叫賣聲	c=1 d=1.58106e-07 t=3945
jiao pai 	教派	c=0 d=0.00253494 t=3945
jiao shi 	教室	c=1 d=0.00148757 t=3945
jiao shou 	教授	c=1 d=0.162838 t=3945
jiao tang 	教堂	c=1 d=2.39431e-07 t=3945
jiao tong 	交通	c=3 d=0.0160976 t=3945
jiao xue 	教學	c=1 d=1.22203e-06 t=3945
jiao you 	教友	c=1 d=0.0196437 t=3945
jiao yu 	教育	c=1 d=5.58738e-06 t=3945
jie 	借	c=1 d=0.000620491 t=3945
jie 	潔	c=1 d=1.28136e-05 t=3945
jie 	皆	c=1 d=2.9835e-07 t=3945
jie 	節	c=1 d=0.900325 t=3945
jie 	街	c=1 d=5.50513e-08 t=3945
jie ge 	接個	c=0 d=5.4485e-05 t=3945
jie guo 	結果	c=2 d=0.000988544 t=3945
jie guo zi ji 	結果自己	c=1 d=4.21267e-07 t=3945
jie he 	結合	c=1 d=9.4713e-09 t=3945
jie hun 	結婚	c=0 d=5.43536e-06 t=3945
jie hun zhao 	結婚照	c=1 d=3.96734e-07 t=3945
jie hun zhi hou 	結婚之後	c=1 d=5.4626e-05 t=3945
jie jie 	姊姊	c=1 d=0.677057 t=3945
jie ke 	傑克	c=2 d=0.119433 t=3945
jie ke qiong si 	傑克瓊斯	c=1 d=2.66627e-08 t=3945
jie kou 	接口	c=0 d=8.68487e-09 t=3945
jie mian 	界面	c=0 d=9.05145e-06 t=3945
jie ming 	街名	c=1 d=7.67467e-05 t=3945
jie mu 	節目	c=1 d=4.19149e-06 t=3945
jie mu hou 	節目後	c=1 d=4.48398e-06 t=3945
jie qing 	結清	c=1 d=0.000439444 t=3945
jie shi 	解釋	c=0 d=0.0321422 t=3945
jie shi le 	解釋了	c=1 d=0.323033 t=3945
jie xi 	解析	c=1 d=0.763379 t=3945
jie yong 	借用	c=3 d=1.24388 t=3945
jie you 	藉由	c=1 d=4.30816e-06 t=3945
jin 	斤	c=1 d=0.102797 t=3945
jin 	晉	c=1 d=3.04325e-05 t=3945
jin 	浸	c=1 d=3.27291e-08 t=3945
jin 	金	c=2 d=1.10389e-08 t=3945
jin dong 	近東	c=1 d=5.24841e-05 t=3945
jin le 	進了	c=1 d=0.000197455 t=3945
jin liang 	儘量	c=1 d=0.0177743 t=3945
jin mu shui huo tu 	金木水火土	c=1 d=0.140156 t=3945
jin nian 	今年	c=1 d=7.65746e-08 t=3945
jin qu 	進去	c=1 d=1.57698e-06 t=3945
jin ran 	盡然	c=1 d=1.97966e-05 t=3945
jin tian 	今天	c=3 d=0.0030566 t=3945
jin wan 	今晚	c=1 d=0.000461975 t=3945
jin xing 	進行	c=2 d=7.22505e-08 t=3945
jin zhang 	緊張	c=1 d=0.000130387 t=3945
jin zhi 	禁止	c=1 d=0.179964 t=3945
jing 	京	c=1 d=4.56275e-05 t=3945
jing 	經	c=2 d=5.58142e-07 t=3945
jing chang 	經常	c=1 d=0.000884932 t=3945
jing dian 	經典	c=2 d=1.64575 t=3945
jing du 	京都	c=1 d=9.14554e-09 t=3945
jing ji xue 	經濟學	c=1 d=3.5898e-07 t=3945
jing ju 	京劇	c=3 d=0.000885003 t=3945
jing li 	經歷	c=1 d=0.0049667 t=3945
jing ran 	竟然	c=1 d=8.78544e-07 t=3945
jing sui 	精髓	c=2 d=1.10046e-07 t=3945
jing wai 	境外	c=1 d=0.0706512 t=3945
jing yan lun 	經驗論	c=1 d=2.17207e-08 t=3945
jing yuan 	警員	c=1 d=0.000564257 t=3945
jiu 	久	c=0 d=4.4279e-06 t=3945
jiu 	九	c=2 d=0.304539 t=3945
jiu 	就	c=8 d=0.10026 t=3945
jiu 	玖	c=1 d=0.117068 t=3945
jiu 	舊	c=1 d=2.96146e-08 t=3945
jiu an zhao 	就按照	c=1 d=5.71404e-05 t=3945
jiu bu 	就不	c=0 d=0.0917534 t=3945
jiu bu duo shuo le 	就不多說了	c=1 d=0.600496 t=3945
jiu bu ke yi 	就不可以	c=1 d=0.0002139 t=3945
jiu bu yong 	就不用	c=1 d=0.321422 t=3945
jiu chi 	臼齒	c=1 d=5.71598e-09 t=3945
jiu dao le 	就到了	c=1 d=0.00396599 t=3945
jiu gai 	就該	c=0 d=4.27633e-08 t=3945
jiu guo 	救國	c=0 d=0.00395575 t=3945
jiu hen 	就很	c=0 d=0.000184551 t=3945
jiu hen niu bi le 	就很牛逼了	c=1 d=0.00185476 t=3945
jiu ke yi 	就可以	c=1 d=7.05129e-05 t=3945
jiu ke yi le 	就可以了	c=1 d=0.000122794 t=3945
jiu lai 	就來	c=1 d=0.000263884 t=3945
jiu qu 	就去	c=1 d=0.00148848 t=3945
jiu shi 	就是	c=15 d=1.68283 t=3945
jiu shi yao 	就是要	c=1 d=5.08101e-06 t=3945
jiu shi yong 	就是用	c=1 d=0.156453 t=3945
jiu xue 	就學	c=1 d=0.0037164 t=3945
jiu yao 	就要	c=2 d=0.000201368 t=3945
jiu ying gai 	就應該	c=2 d=1.31376e-06 t=3945
jiu yong 	就用	c=1 d=0.0407622 t=3945
jiu zai 	就在	c=1 d=8.9413e-08 t=3945
jiu zheng 	糾正	c=2 d=0.00521955 t=3945
jiu zou le 	就走了	c=1 d=2.90934e-05 t=3945
jiu zu zu 	就足足	c=1 d=0.00104368 t=3945
ju 	巨	c=1 d=0.00481991 t=3945
ju ran 	居然	c=0 d=6.08411e-09 t=3945
ju ran a mei si 	居然啊沒死	c=1 d=6.11461e-08 t=3945
ju ti 	具體	c=0 d=4.55252e-09 t=3945
ju ti she bei 	具體設備	c=1 d=4.57534e-08 t=3945
ju zhong 	劇中	c=1 d=0.0713613 t=3945
ju zi 	句子	c=1 d=0.421052 t=3945
juan 	卷	c=2 d=2.87221e-06 t=3945
jue de 	覺得	c=0 d=0.0039248 t=3945
jue de tai yuan 	覺得太遠	c=1 d=7.04928e-05 t=3945
jue le 	絕了	c=4 d=5.47604e-05 t=3945
ka 	卡	c=2 d=0.113545 t=3945
kai 	凱	c=2 d=0.0466538 t=3945
kai 	開	c=0 d=2.05513e-05 t=3945
kai can guan de 	開餐館的	c=1 d=0.000206543 t=3945
kai guo 	開過	c=1 d=0.00559994 t=3945
kai ti 	楷體	c=1 d=0.160414 t=3945
kai tou 	開頭	c=1 d=0.946485 t=3945
kai xue 	開學	c=1 d=3.76269e-05 t=3945
kai xue di yi tian 	開學第一天	c=1 d=1.38116e-05 t=3945
kan 	看	c=2 d=3.35042e-05 t=3945
kan bu dong 	看不懂	c=1 d=1.01057e-06 t=3945
kan dai 	看待	c=0 d=1.79621e-09 t=3945
kan de 	看得	c=0 d=1.51123e-06 t=3945
kan de dao 	看得到	c=0 d=9.51553e-06 t=3945
kan de wo 	看得我	c=1 d=1.51881e-05 t=3945
kan fa 	看法	c=1 d=8.44096e-07 t=3945
kan guo 	看過	c=0 d=1.54602e-09 t=3945
kan jian 	看見	c=1 d=0.0124043 t=3945
kan jian le wo 	看見了我	c=1 d=2.02978e-05 t=3945
kan kan 	看看	c=1 d=0.000444444 t=3945
kan lai 	看來	c=0 d=8.67704e-09 t=3945
kan le 	看了	c=0 d=2.08395e-06 t=3945
kan le hen duo jia 	看了很多家	c=1 d=9.63604e-06 t=3945
kan le yi xia 	看了一下	c=3 d=0.000502121 t=3945
kan qi lai 	看起來	c=1 d=0.0017555 t=3945
kan wan 	看完	c=1 d=4.43936e-06 t=3945
kan xia qu 	看下去	c=1 d=0.410656 t=3945
kan yi xia 	看一下	c=2 d=0.00227109 t=3945
kan zhe 	看着	c=2 d=0.0639279 t=3945
kan zi mu 	看字幕	c=1 d=8.48327e-07 t=3945
kao yan 	考研	c=1 d=0.00373503 t=3945
ke 	克	c=1 d=0.00477195 t=3945
ke 	刻	c=1 d=2.13384e-05 t=3945
ke 	科	c=1 d=0.0531307 t=3945
ke 	課	c=1 d=1.18591e-06 t=3945
ke bu ke yi 	可不可以	c=1 d=0.0812682 t=3945
ke de 	可得	c=1 d=0.891366 t=3945
ke shi 	可是	c=5 d=0.0365293 t=3945
ke xi 	可惜	c=1 d=0.0608101 t=3945
ke xing 	可行	c=1 d=7.75312e-07 t=3945
ke xue 	科學	c=2 d=9.23662e-08 t=3945
ke xue hua 	科學化	c=1 d=2.1939e-08 t=3945
ke xue yi ju 	科學依據	c=1 d=1.81396e-06 t=3945
ke yi 	可以	c=8 d=0.145172 t=3945
ke yi bang wo 	可以幫我	c=1 d=0.0769192 t=3945
ke yi can jian 	可以參見	c=1 d=0.0136366 t=3945
ke yi dai wo 	可以帶我	c=1 d=4.49482e-05 t=3945
ke yi dang zuo 	可以當作	c=1 d=0.511709 t=3945
ke yi de hua 	可以的話	c=1 d=0.00264522 t=3945
ke yi ma 	可以嗎	c=1 d=0.0319048 t=3945
ke yi xuan ze 	可以選擇	c=1 d=0.000116223 t=3945
ke yi yong 	可以用	c=1 d=9.54179e-08 t=3945
ke yi zhao ge shi jian 	可以找個時間	c=1 d=0.00265848 t=3945
kong 	空	c=1 d=0.371577 t=3945
kong di 	空地	c=1 d=8.19149e-07 t=3945
kong gu 	空谷	c=1 d=3.93803e-08 t=3945
kong jian 	空間	c=0 d=0.000719046 t=3945
kong qi dian 	空氣墊	c=0 d=0.0045502 t=3945
kong zhi 	控制	c=2 d=9.7963e-08 t=3945
kong zhi jie kou 	控制接口	c=1 d=4.26602e-08 t=3945
kou 	口	c=1 d=0.362402 t=3945
ku 	庫	c=1 d=2.99122e-08 t=3945
ku 	袴	c=3 d=3.25756e-08 t=3945
kuai 	快	c=1 d=1.96504e-06 t=3945
kuai kan 	快看	c=1 d=0.000829241 t=3945
kuai zi 	筷子	c=1 d=1.95524e-06 t=3945
kuan 	款	c=0 d=2.11772e-05 t=3945
la 	啦	c=2 d=0.000320687 t=3945
la 	拉	c=1 d=1 t=3926
la ding 	拉丁	c=2 d=1.97531 t=3922
la ji 	垃圾	c=1 d=0.000923453 t=3945
la ji xin xi 	垃圾信息	c=1 d=0.000863083 t=3945
la piao 	拉票	c=1 d=3.80194e-06 t=3945
lai 	來	c=3 d=9.74543e-06 t=3945
lai hui 	來回	c=1 d=0.261846 t=3945
lai le 	來了	c=1 d=0.000120966 t=3945
lai wo 	來我	c=1 d=0.0197421 t=3945
lan 	蘭	c=1 d=3.07383e-05 t=3945
lan che 	纜車	c=1 d=4.60939e-07 t=3945
lan ke 	蘭克	c=0 d=1.74283e-07 t=3945
lan ling 	蘭陵	c=1 d=0.00114197 t=3945
lan ma 	濫罵	c=1 d=8.5464e-06 t=3945
lang shi 	朗氏	c=1 d=0.000246044 t=3945
lao 	撈	c=0 d=1.06238e-07 t=3945
lao ban 	老闆	c=1 d=2.0608e-07 t=3945
lao ban niang 	老闆娘	c=1 d=2.07113e-07 t=3945
lao hu 	老虎	c=1 d=0.272532 t=3945
lao hu ji 	老虎機	c=1 d=7.45039e-09 t=3945
lao jia 	老家	c=1 d=7.83104e-07 t=3945
lao mian 	撈麪	c=1 d=1.06789e-08 t=3945
lao ren 	老人	c=1 d=8.05007e-08 t=3945
lao shi 	老師	c=2 d=0.00144643 t=3945
lao shi 	老式	c=1 d=0.00199922 t=3945
lao shu 	老鼠	c=3 d=0.0576723 t=3945
lao tao 	老套	c=0 d=5.42133e-05 t=3945
lao tao le 	老套了	c=1 d=0.00054485 t=3945
le 	了	c=21 d=2.37827 t=3945
le xin de 	了新的	c=0 d=0.00420036 t=3945
lei 	雷	c=1 d=0.07502 t=3945
lei 	類	c=1 d=0.331211 t=3945
lei en 	雷恩	c=3 d=0.148869 t=3945
lei si 	類似	c=1 d=0.479505 t=3945
leng 	冷	c=1 d=0.00522135 t=3945
leng cang xiang 	冷藏箱	c=1 d=3.69912e-07 t=3945
li 	利	c=1 d=7.01532e-07 t=3945
li 	立	c=6 d=2.11637e-06 t=3945
li 	裏	c=2 d=0.416866 t=3945
li jiang 	麗江	c=1 d=0.017249 t=3945
li jie 	理解	c=0 d=0.00564173 t=3945
li jie shi 	理解是	c=1 d=1.12807e-06 t=3945
li kai 	離開	c=1 d=2.69261e-06 t=3945
li liang 	力量	c=1 d=9.03116e-08 t=3945
li lun 	理論	c=2 d=4.62503e-08 t=3945
li mian 	裏面	c=0 d=0.0586647 t=3945
li ru 	例如	c=4 d=1.12826 t=3945
li shi 	歷史	c=6 d=5.33306e-05 t=3945
li shi le 	歷史了	c=1 d=1.98512e-08 t=3945
li shi xing 	歷史性	c=1 d=2.1232e-05 t=3945
li xing 	理性	c=1 d=4.88359e-06 t=3945
li xing kan dai 	理性看待	c=1 d=1.80522e-08 t=3945
li yi 	禮儀	c=0 d=0.0149569 t=3945
li yi ren 	禮儀仁	c=1 d=0.16535 t=3945
li yi ren zhi xin 	禮儀仁智信	c=1 d=0.151072 t=3945
li you 	理由	c=1 d=6.82444e-06 t=3945
li yu 	鯉魚	c=1 d=5.35535e-07 t=3945
lian 	臉	c=2 d=0.00160594 t=3945
lian 	連	c=1 d=1.05407e-06 t=3945
lian di yi zhang 	連第一章	c=1 d=9.80699e-07 t=3945
lian du 	連讀	c=1 d=0.000685748 t=3945
lian jia 	臉頰	c=1 d=0.97531 t=3945
lian xi 	練習	c=1 d=0.000652304 t=3945
lian xi 	聯繫	c=1 d=0.000645813 t=3945
lian zi fu 	連字符	c=1 d=0.118245 t=3945
liang 	兩	c=2 d=0.00922519 t=3945
liang ci 	量詞	c=1 d=0.00122477 t=3945
liang dao 	兩道	c=1 d=0.0100518 t=3945
liang ge 	兩個	c=1 d=1.44125e-06 t=3945
liang ge zi 	兩個字	c=0 d=0.0349938 t=3945
liang ge zi dou shi 	兩個字都是	c=1 d=0.351692 t=3945
liang he fan 	兩盒飯	c=1 d=0.0278757 t=3945
liang mian 	涼麪	c=1 d=1.06513e-07 t=3945
liang pi 	涼皮	c=1 d=0.000488095 t=3945
liang ye 	兩頁	c=1 d=5.17115e-07 t=3945
liang zi 	量子	c=1 d=2.18326e-06 t=3945
liang zi ji suan ji 	量子計算機	c=1 d=1.99473e-06 t=3945
liao 	了	c=1 d=1.19803e-08 t=3945
lie ju 	列舉	c=1 d=0.0672055 t=3945
lin 	林	c=3 d=0.0461901 t=3945
lin zhu kai 	林祝凱	c=1 d=4.19237e-09 t=3945
ling 	〇	c=1 d=1.02601e-08 t=3945
ling 	零	c=1 d=0.117655 t=3945
ling wai 	另外	c=1 d=9.98097e-08 t=3945
liu 	六	c=2 d=0.19314 t=3945
liu 	劉	c=1 d=3.68005e-05 t=3945
liu 	流	c=3 d=0.0483156 t=3945
liu 	留	c=2 d=0.0522191 t=3945
liu dian 	六點	c=1 d=0.00390694 t=3945
liu lan qi 	瀏覽器	c=1 d=0.08291 t=3945
liu qiu 	琉球	c=1 d=5.22401e-09 t=3945
liu xue 	留學	c=1 d=4.00653e-05 t=3945
long 	龍	c=7 d=1.33815 t=3945
lou le 	露了	c=1 d=2.51664e-05 t=3945
lou xia 	樓下	c=1 d=0.00790705 t=3945
lou xia 	漏下	c=1 d=3.6902e-08 t=3945
lou yu 	樓宇	c=1 d=0.0169075 t=3945
lu 	路	c=1 d=7.15582e-05 t=3945
lu 	鹿	c=1 d=0.209088 t=3945
lu ji 	滷雞	c=0 d=1.04927e-08 t=3945
lu ji tui 	滷雞腿	c=1 d=1.05453e-07 t=3945
lu qu 	錄取	c=1 d=0.000784864 t=3945
lu te 	魯特	c=1 d=1.11147e-08 t=3945
lu wei 	蘆葦	c=0 d=5.72785e-05 t=3945
lu wei bi 	蘆葦筆	c=2 d=0.00117481 t=3945
luan ma 	亂碼	c=1 d=0.00341356 t=3945
lun 	論	c=0 d=0.0932394 t=3945
lun dun 	倫敦	c=1 d=3.66232e-07 t=3945
lun huan 	輪換	c=1 d=0.00501661 t=3945
lun li xue 	倫理學	c=1 d=1.92148e-07 t=3945
lun zhi 	輪指	c=1 d=1.54602e-08 t=3945
luo 	洛	c=0 d=2.80202e-05 t=3945
luo ma 	羅馬	c=2 d=0.845723 t=3945
luo ma zi 	羅馬字	c=1 d=0.301194 t=3945
luo mo 	羅摩	c=1 d=4.06708e-05 t=3945
luo xia 	落下	c=1 d=4.2025e-08 t=3945
lv 	率	c=1 d=0.000788798 t=3945
lv xing 	旅行	c=1 d=1.18305e-07 t=3945
lv you 	旅遊	c=1 d=0.00150344 t=3945
ma 	嗎	c=17 d=0.408944 t=3945
ma 	嘛	c=1 d=1.87857e-06 t=3945
ma 	碼	c=3 d=0.0679507 t=3945
ma 	麻	c=1 d=1.89745e-06 t=3945
ma fan 	麻煩	c=0 d=7.30037e-06 t=3945
mai 	麥	c=3 d=0.0505773 t=3945
mai dong xi 	買東西	c=0 d=8.71757e-05 t=3945
man jie 	滿街	c=0 d=1.50395e-08 t=3945
man jie de 	滿街的	c=1 d=1.51149e-07 t=3945
man man 	慢慢	c=1 d=0.00256704 t=3945
mang 	忙	c=1 d=0.108067 t=3945
mao 	毛	c=1 d=3.19211e-08 t=3945
mao mao 	貓貓	c=0 d=4.05727e-07 t=3945
mao mao gou gou 	貓貓狗狗	c=2 d=8.45086e-06 t=3945
mao xiong 	貓熊	c=1 d=7.21153e-08 t=3945
me 	麼	c=1 d=2.35258e-06 t=3945
mei 	美	c=4 d=0.718924 t=3945
mei dai 	沒帶	c=0 d=9.6827e-05 t=3945
mei dai qian 	沒帶錢	c=1 d=0.000973123 t=3945
mei ge 	每個	c=1 d=0.00250366 t=3945
mei ge ren 	每個人	c=1 d=4.15998e-06 t=3945
mei guo 	美國	c=2 d=0.0617901 t=3945
mei guo de 	美國的	c=1 d=0.000274654 t=3945
mei hao 	美好	c=1 d=4.34096e-07 t=3945
mei ji dao 	美濟島	c=1 d=1 t=3907
mei qu 	沒去	c=1 d=0.00152616 t=3945
mei shen me 	沒什麼	c=0 d=1.85029e-05 t=3945
mei shen me wen ti 	沒什麼問題	c=1 d=0.000185956 t=3945
mei shi 	沒事	c=0 d=0.000276698 t=3945
mei shi a 	沒事啊	c=1 d=0.00278085 t=3945
mei si 	沒死	c=0 d=6.08411e-09 t=3945
mei ti 	媒體	c=2 d=0.0617291 t=3945
mei ti she bei 	媒體設備	c=1 d=4.88261e-08 t=3945
mei ti she bei jie kou 	媒體設備接口	c=1 d=4.46237e-08 t=3945
mei yi ge 	每一個	c=1 d=0.0342181 t=3945
mei you 	沒有	c=19 d=0.54654 t=3945
mei you bi yao 	沒有必要	c=1 d=3.42298e-06 t=3945
mei you fa guo de ka 	沒有法國的卡	c=1 d=0.000391706 t=3945
mei you jue de 	沒有覺得	c=1 d=0.00172937 t=3945
mei you mai dong xi ma 	沒有買東西嗎	c=1 d=0.000876127 t=3945
mei you ren 	沒有人	c=1 d=9.99567e-09 t=3945
mei you wo de 	沒有我的	c=1 d=1.96979e-05 t=3945
mei you yan zheng 	沒有驗證	c=1 d=0.000102566 t=3945
mei you zi ti 	沒有字體	c=1 d=0.0889216 t=3945
mei yue 	每月	c=1 d=0.00852289 t=3945
men 	們	c=3 d=0.00108631 t=3945
men 	椚	c=1 d=1.74283e-06 t=3945
men 	門	c=2 d=1.03951e-07 t=3945
men jin 	門禁	c=1 d=0.0101022 t=3945
meng 	猛	c=1 d=0.283654 t=3945
meng de er 	孟德爾	c=1 d=0.000294568 t=3945
meng xiang 	夢想	c=0 d=0.0107381 t=3945
meng xiang jiu shi 	夢想就是	c=1 d=0.011109 t=3945
mi 	米	c=1 d=0.00637737 t=3945
mi hou 	獼猴	c=1 d=1.40227e-07 t=3945
mi ma 	密碼	c=1 d=0.0295994 t=3945
mi si 	迷思	c=1 d=0.00296761 t=3945
mian 	面	c=1 d=1.27211e-08 t=3945
mian fei 	免費	c=4 d=1.18666 t=3945
mian ji 	面積	c=2 d=0.0136864 t=3945
mian shang 	面上	c=1 d=9.8307e-06 t=3945
miao 	廟	c=1 d=2.31755e-06 t=3945
miao 	淼	c=1 d=2.88039e-05 t=3945
miao 	秒	c=1 d=7.5996e-07 t=3945
miao hui 	描繪	c=1 d=0.341298 t=3945
miao yu 	廟宇	c=1 d=0.0149208 t=3945
min 	民	c=2 d=0.211474 t=3945
min guo 	民國	c=1 d=5.91857e-07 t=3945
min hang 	民航	c=1 d=6.19099e-07 t=3945
min yue 	民樂	c=1 d=0.00136037 t=3945
min zhu 	民主	c=3 d=4.04251e-05 t=3945
ming 	鳴	c=1 d=4.03772e-08 t=3945
ming chao 	明朝	c=1 d=2.57457e-08 t=3945
ming cheng 	名稱	c=2 d=0.063609 t=3945
ming ming 	明明	c=0 d=4.09735e-05 t=3945
ming ming shuo de 	明明說的	c=1 d=0.000411789 t=3945
ming su 	名宿	c=1 d=0.101266 t=3945
ming xian 	明顯	c=1 d=0.453845 t=3945
ming zi 	名字	c=0 d=0.0046898 t=3945
ming zi bu 	名字不	c=1 d=1.02319e-05 t=3945
miu wu 	繆誤	c=1 d=2.61303e-06 t=3945
mo 	莫	c=1 d=6.94551e-07 t=3945
mo er duo wa 	摩爾多瓦	c=2 d=1.94745e-07 t=3945
mo guo yu 	莫過於	c=1 d=2.15046e-08 t=3945
mo ni 	模擬	c=1 d=1.17128e-07 t=3945
mou mou mou 	某某某	c=1 d=7.06753e-06 t=3945
mu ji 	母雞	c=1 d=1.84137e-06 t=3945
mu lu 	目錄	c=1 d=0.00106477 t=3945
mu qian wei zhi 	目前爲止	c=1 d=0.000186888 t=3945
mu zhi 	木質	c=1 d=0.0113902 t=3945
na 	拿	c=1 d=0.12307 t=3945
na 	那	c=9 d=0.90008 t=3945
na dei yao kan 	那得要看	c=1 d=0.0502874 t=3945
na ge 	哪個	c=1 d=0.0958472 t=3945
na ge 	那個	c=4 d=0.0131047 t=3945
na ge ren 	那個人	c=2 d=4.53112e-05 t=3945
na ge shi 	那個是	c=1 d=3.23143e-05 t=3945
na ge wang zhan shang de 	那個網站上的	c=1 d=0.00269866 t=3945
na ji ge 	那幾個	c=1 d=0.254107 t=3945
na kan lai 	那看來	c=1 d=8.72054e-08 t=3945
na li 	哪裏	c=1 d=0.000236104 t=3945
na li 	那裏	c=1 d=0.00642558 t=3945
na li ke yi 	哪裏可以	c=1 d=8.85082e-06 t=3945
na li you 	那裏有	c=1 d=0.0547488 t=3945
na lou 	那樓	c=1 d=0.00118265 t=3945
na me 	那麼	c=3 d=0.00524352 t=3945
na me di 	那麼低	c=1 d=0.000169951 t=3945
na me duo 	那麼多	c=0 d=3.44904e-08 t=3945
na me duo ren 	那麼多人	c=1 d=3.27236e-06 t=3945
na me hao 	那麼好	c=0 d=3.29727e-08 t=3945
na me hao de 	那麼好的	c=1 d=3.3138e-07 t=3945
na me jiu 	那麼久	c=1 d=4.4501e-05 t=3945
na me qiao he 	那麼巧合	c=1 d=2.09159e-05 t=3945
na me yan su 	那麼嚴肅	c=1 d=5.1578e-06 t=3945
na ni 	那你	c=1 d=0.000871757 t=3945
na shi 	那是	c=1 d=0.00010622 t=3945
na tian 	那天	c=1 d=3.77321e-05 t=3945
na wei 	那位	c=1 d=1.30725e-05 t=3945
na wo 	那我	c=1 d=4.89442e-07 t=3945
na xie 	哪些	c=2 d=9.33213e-08 t=3945
na xie 	那些	c=1 d=7.42971e-06 t=3945
na yang 	那樣	c=0 d=1.59283e-07 t=3945
na yang le 	那樣了	c=1 d=1.60081e-06 t=3945
na zhong 	哪種	c=1 d=1.95557e-08 t=3945
na zhong 	那種	c=2 d=0.0767859 t=3945
nai 	乃	c=5 d=0.0384218 t=3945
nan 	男	c=1 d=1.31743e-08 t=3945
nan de 	難得	c=0 d=8.78394e-06 t=3945
nan de kan 	難得看	c=1 d=8.82797e-05 t=3945
nan deng 	難登	c=1 d=1.30095e-07 t=3945
nan du 	難度	c=1 d=1.35755e-08 t=3945
nan han 	南韓	c=1 d=2.60673e-07 t=3945
nan ren 	男人	c=1 d=0.768461 t=3945
nan shi 	男士	c=2 d=4.74139e-08 t=3945
nan wei 	難爲	c=0 d=1.6169e-07 t=3945
nan zhu jiao 	男主角	c=1 d=0.0731678 t=3945
nan zi 	喃字	c=1 d=2.9763e-08 t=3945
nao 	腦	c=1 d=2.63929e-06 t=3945
ne 	呢	c=4 d=0.211332 t=3945
nei 	內	c=1 d=1.0209e-08 t=3945
nei rong 	內容	c=0 d=4.7375e-07 t=3945
neng 	能	c=0 d=0.0179964 t=3945
neng gou 	能夠	c=1 d=1.25621e-07 t=3945
neng li 	能力	c=1 d=4.50722e-08 t=3945
ni 	你	c=6 d=1.12957 t=3945
ni ban gong shi 	你辦公室	c=1 d=0.00117675 t=3945
ni de 	你的	c=2 d=0.00113384 t=3945
ni de ka 	你的卡	c=1 d=9.70776e-05 t=3945
ni de yin hang ka 	你的銀行卡	c=1 d=0.000106752 t=3945
ni de zhi jue 	你的直覺	c=1 d=0.00280879 t=3945
ni gei ta 	你給他	c=1 d=0.000150733 t=3945
ni hai you 	你還有	c=1 d=0.000746586 t=3945
ni hao 	你好	c=2 d=0.304221 t=3945
ni hong 	霓虹	c=1 d=1.53433e-07 t=3945
ni hou mian 	你後面	c=1 d=9.97928e-06 t=3945
ni jiu 	你就	c=3 d=0.00565848 t=3945
ni kan de dao bu 	你看得到不	c=1 d=9.56323e-05 t=3945
ni kan guo 	你看過	c=1 d=1.55376e-08 t=3945
ni kan kan 	你看看	c=1 d=0.00431784 t=3945
ni ke 	你可	c=2 d=2.37768e-05 t=3945
ni le 	你了	c=1 d=3.71703e-05 t=3945
ni men 	你們	c=1 d=0.00562888 t=3945
ni men you 	你們有	c=1 d=0.0561348 t=3945
ni pang bian 	你旁邊	c=1 d=3.21532e-05 t=3945
ni shi 	你是	c=2 d=5.39695e-05 t=3945
ni shi yi xia 	你是一下	c=1 d=0.000113922 t=3945
ni shuo 	你說	c=2 d=0.755784 t=3945
ni shuo duo jiu 	你說多久	c=1 d=1.84614e-07 t=3945
ni you 	你有	c=0 d=0.000178062 t=3945
ni you xiao hai ma 	你有小孩嗎	c=1 d=0.00123091 t=3945
ni you xiong 	你有胸	c=1 d=0.000558643 t=3945
ni zai 	你在	c=2 d=0.000717785 t=3945
ni zai gan shen me 	你在幹什麼	c=1 d=4.94445e-09 t=3945
nian 	唸	c=0 d=0.000238156 t=3945
nian 	年	c=7 d=7.32271e-05 t=3945
nian dai li 	年代裏	c=0 d=0.0045502 t=3945
nian dai li kong qi dian sheng li qi dou shi ni 	年代裏空氣墊生理期都是你	c=1 d=0.04573 t=3945
nian de 	年的	c=0 d=3.44904e-08 t=3945
nian qing 	年輕	c=1 d=8.67704e-08 t=3945
nian wen zhang 	唸文章	c=1 d=0.0023935 t=3945
niao 	鳥	c=1 d=1 t=3945
nie 	聶	c=1 d=3.10473e-05 t=3945
nin 	您	c=1 d=0.00107547 t=3945
